ms_subclass,lot_frontage,lot_area,lot_shape,land_contour,lot_config,land_slope,neighborhood,condition_1,bldg_type,house_style,roof_style,mas_vnr_area,exter_qual,foundation,central_air,bedroom_abvgr,kitchen,kitchen_qual,garage_cars,garage_cond,paved_drive,yr_sold,saleprice,total_bath,total_sf,porch_sf,has_porch,has_2fl,has_fireplace,has_extrms
160,30.0,3180,Reg,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,2Story,Gable,0.0,Gd,PConc,Y,2,1,Gd,2.0,TA,Y,2008,165000,3.5,1800.0,166,1,1,0,1
70,52.0,3068,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,Gable,0.0,TA,BrkTil,Y,3,1,TA,1.0,TA,Y,2010,122000,1.5,1986.0,112,1,1,0,1
20,68.0,8298,IR1,HLS,Inside,Gtl,Timber,Norm,1Fam,1Story,Hip,0.0,Gd,PConc,Y,2,1,Ex,2.0,TA,Y,2007,267300,2.0,3110.0,132,1,0,0,1
60,104.0,13518,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,Hip,860.0,Ex,PConc,Y,4,1,Ex,3.0,TA,Y,2009,485000,3.5,5066.0,222,1,1,1,1
50,90.0,33120,IR3,Lvl,Inside,Gtl,OldTown,RRAn,1Fam,1.5Fin,Gable,0.0,TA,CBlock,Y,5,1,TA,2.0,TA,Y,2006,220000,2.0,4081.0,0,0,1,0,1
60,69.0,13142,IR1,Lvl,Corner,Gtl,CollgCr,PosN,1Fam,2Story,Gable,128.0,TA,PConc,Y,3,1,Gd,2.0,TA,Y,2008,215700,3.5,2635.0,96,1,1,0,1
20,107.0,11362,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,Gable,42.0,Gd,PConc,Y,3,1,Gd,3.0,TA,Y,2009,280000,3.0,3672.0,310,1,0,0,1
20,92.0,10845,IR1,Lvl,Corner,Gtl,NridgHt,Norm,1Fam,1Story,Gable,504.0,Gd,PConc,Y,2,1,Gd,3.0,TA,Y,2008,284000,3.0,3178.0,244,1,0,0,1
180,21.0,1936,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Twnhs,SFoyer,Gable,0.0,TA,CBlock,Y,1,1,TA,0.0,TA,Y,2007,84500,2.0,1260.0,0,0,0,0,0
20,80.0,9760,Reg,Lvl,Inside,Mod,NAmes,Norm,1Fam,1Story,Hip,218.0,TA,CBlock,Y,2,1,TA,2.0,TA,Y,2010,192000,2.0,2790.0,1010,1,0,0,1
70,66.0,3960,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,Gable,0.0,TA,BrkTil,N,2,1,Gd,1.0,TA,N,2006,105000,1.0,1506.0,348,1,1,0,1
20,70.0,9100,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,Hip,0.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2006,216837,2.0,3696.0,153,1,0,0,1
20,80.0,9600,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,203.0,Fa,CBlock,Y,3,1,Gd,2.0,TA,Y,2008,141500,2.0,2792.0,22,1,0,0,1
20,57.0,9764,IR1,Lvl,FR2,Gtl,Sawyer,Feedr,1Fam,1Story,Gable,0.0,TA,CBlock,Y,3,1,Gd,2.0,TA,Y,2008,130000,2.0,1788.0,0,0,0,0,0
20,60.0,8430,Reg,HLS,Inside,Mod,CollgCr,Norm,1Fam,1Story,Gable,136.0,TA,CBlock,Y,3,1,TA,0.0,TA,Y,2009,124000,2.0,2080.0,0,0,0,0,0
70,50.0,9060,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,2Story,Gable,0.0,TA,BrkTil,Y,3,1,Gd,0.0,TA,Y,2007,150909,2.0,2687.0,386,1,1,0,1
20,66.0,12778,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,0.0,TA,CBlock,Y,2,1,TA,1.0,TA,Y,2006,139500,2.0,2016.0,154,1,0,0,0
20,60.0,8172,Reg,HLS,Inside,Gtl,Edwards,Norm,1Fam,1Story,Gable,0.0,TA,CBlock,Y,3,1,TA,2.0,TA,N,2007,79275,2.0,1728.0,196,1,0,0,0
20,64.0,9037,IR1,HLS,Inside,Gtl,Timber,Norm,1Fam,1Story,Hip,32.0,Gd,PConc,Y,2,1,Ex,2.0,TA,Y,2007,265900,2.0,2960.0,153,1,0,0,1
30,52.0,6292,Reg,Bnk,Inside,Gtl,SWISU,Norm,1Fam,1Story,Gable,0.0,TA,BrkTil,N,2,1,TA,1.0,TA,Y,2008,91000,1.0,1558.0,141,1,0,0,0
60,85.0,11900,Reg,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,Gable,157.0,TA,PConc,Y,3,1,TA,2.0,TA,P,2009,185000,3.5,3056.0,376,1,1,0,1
20,70.0,7945,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,0.0,TA,CBlock,Y,3,1,TA,1.0,TA,Y,2006,141000,2.0,2300.0,0,0,0,0,1
60,134.0,16659,IR1,Lvl,Corner,Gtl,NridgHt,Norm,1Fam,2Story,Gable,0.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2007,260116,2.5,3734.0,368,1,1,0,1
30,50.0,9340,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,Hip,0.0,TA,CBlock,Y,2,1,TA,1.0,TA,N,2009,113000,2.0,1344.0,113,1,0,0,0
80,69.0,11454,IR2,Lvl,Corner,Gtl,SawyerW,Norm,1Fam,SLvl,Gable,302.0,Gd,PConc,Y,3,1,Gd,3.0,TA,Y,2008,225000,3.0,2912.0,210,1,0,0,1
30,80.0,8480,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,Gable,0.0,TA,CBlock,Y,2,1,Fa,1.0,TA,Y,2009,113000,2.0,1586.0,0,0,0,0,0
80,65.0,6305,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,SLvl,Gable,0.0,TA,CBlock,Y,3,1,TA,1.0,TA,Y,2010,125200,2.0,2104.0,0,0,0,0,0
60,82.0,9709,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,Gable,120.0,Ex,PConc,Y,3,1,Ex,3.0,TA,Y,2007,319500,3.5,3018.0,276,1,1,1,1
50,60.0,10930,Reg,Bnk,Inside,Gtl,NAmes,Artery,1Fam,1.5Fin,Gable,0.0,TA,CBlock,Y,3,1,TA,1.0,TA,Y,2008,140000,2.5,2471.0,0,0,1,0,1
20,69.0,50102,IR1,Low,Inside,Mod,Timber,Norm,1Fam,1Story,Gable,0.0,TA,CBlock,Y,2,1,TA,2.0,TA,Y,2006,250764,2.0,3282.0,138,1,0,1,1
60,74.0,8899,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,Hip,108.0,Ex,PConc,Y,4,1,Gd,3.0,TA,Y,2008,250000,2.5,3036.0,124,1,1,0,1
60,65.0,10237,Reg,Lvl,Inside,Gtl,Gilbert,RRAn,1Fam,2Story,Gable,0.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2007,176000,2.5,2304.0,138,1,1,0,1
20,80.0,9736,Reg,Lvl,Inside,Gtl,NAmes,Feedr,1Fam,1Story,Gable,289.0,TA,CBlock,Y,4,1,TA,2.0,TA,Y,2007,174850,1.0,3052.0,0,0,0,1,1
160,24.0,2364,Reg,Lvl,Inside,Gtl,NPkVill,Norm,TwnhsE,2Story,Gable,0.0,TA,CBlock,Y,3,1,TA,2.0,TA,Y,2009,147000,3.0,2352.0,108,1,1,0,1
120,55.0,7892,Reg,Lvl,Inside,Gtl,SawyerW,Norm,TwnhsE,1Story,Gable,0.0,TA,CBlock,Y,2,1,TA,1.0,TA,Y,2010,99500,2.0,1836.0,28,1,0,0,1
60,95.0,12350,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,Gable,0.0,Gd,PConc,Y,3,1,Ex,3.0,TA,Y,2009,398800,3.5,4055.0,197,1,1,0,1
60,62.0,7917,Reg,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,Gable,0.0,TA,PConc,Y,3,1,TA,2.0,TA,Y,2007,175000,2.5,2600.0,40,1,1,0,1
20,60.0,7200,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,0.0,TA,CBlock,Y,2,1,TA,1.0,TA,Y,2008,109500,1.5,1650.0,0,0,0,0,0
20,69.0,12155,IR3,Lvl,Inside,Gtl,NAmes,PosN,1Fam,1Story,Gable,0.0,TA,CBlock,Y,3,1,TA,2.0,TA,Y,2007,163500,2.5,3314.0,147,1,0,0,1
30,69.0,7446,Reg,Lvl,Corner,Gtl,BrkSide,Feedr,1Fam,1Story,Gable,0.0,TA,CBlock,Y,2,1,TA,0.0,TA,Y,2006,100000,1.0,1576.0,0,0,0,1,0
60,105.0,11025,Reg,HLS,Inside,Mod,NoRidge,Norm,1Fam,2Story,Gable,692.0,Gd,PConc,Y,3,1,Gd,3.0,TA,Y,2006,334000,3.5,4160.0,571,1,1,1,1
20,65.0,7832,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,Hip,0.0,TA,CBlock,Y,2,1,TA,1.0,TA,Y,2010,137250,2.0,1728.0,226,1,0,0,0
60,134.0,19378,IR1,HLS,Corner,Gtl,Gilbert,Norm,1Fam,2Story,Gable,456.0,Gd,PConc,Y,4,1,Gd,2.0,TA,Y,2006,320000,3.5,3854.0,539,1,1,0,1
20,69.0,9830,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,Gable,0.0,TA,CBlock,Y,3,1,Gd,2.0,TA,Y,2010,162000,2.0,2350.0,563,1,0,0,1
20,69.0,4403,IR2,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,Gable,432.0,Ex,PConc,Y,2,1,Gd,2.0,TA,Y,2010,222000,3.5,2948.0,144,1,0,0,1
60,69.0,8174,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,Gable,0.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2009,178000,3.5,2040.0,156,1,1,0,1
30,60.0,7200,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,1Story,Gable,294.0,TA,CBlock,Y,2,1,Gd,1.0,TA,Y,2010,119000,2.0,1592.0,154,1,0,1,0
60,69.0,7590,Reg,Lvl,Inside,Gtl,NAmes,PosN,1Fam,2Story,Gable,288.0,TA,CBlock,Y,4,1,TA,1.0,TA,Y,2007,169500,2.0,2676.0,168,1,1,0,1
60,69.0,8795,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,Gable,0.0,Gd,PConc,Y,4,1,Gd,2.0,TA,Y,2009,236000,2.5,3208.0,278,1,1,0,1
120,44.0,3843,IR1,HLS,Inside,Mod,Crawfor,Norm,TwnhsE,1Story,Hip,186.0,Ex,PConc,Y,2,1,Ex,2.0,TA,Y,2008,294464,3.5,3244.0,368,1,0,0,1
60,85.0,11075,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,2Story,Gable,0.0,TA,CBlock,Y,4,1,TA,2.0,TA,Y,2008,206900,2.5,3064.0,280,1,1,1,1
60,76.0,10142,IR1,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,Gable,0.0,Gd,PConc,Y,4,1,Gd,2.0,TA,Y,2010,233000,3.5,3040.0,45,1,1,0,1
30,56.0,7741,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,Gable,0.0,TA,BrkTil,N,2,1,TA,1.0,TA,Y,2006,108000,1.0,2064.0,112,1,0,0,1
60,65.0,8139,Reg,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,Gable,119.0,TA,PConc,Y,3,1,TA,2.0,TA,Y,2008,165000,2.5,2150.0,241,1,1,0,1
20,45.0,8982,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,1Story,Gable,0.0,TA,CBlock,Y,3,1,TA,2.0,TA,Y,2007,134900,1.5,2080.0,0,0,0,0,0
45,51.0,6120,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Unf,Gable,0.0,Gd,BrkTil,Y,2,1,TA,1.0,TA,Y,2007,113000,1.0,1768.0,136,1,0,0,1
20,70.0,16561,IR2,Low,Inside,Mod,CollgCr,Norm,1Fam,1Story,Gable,0.0,TA,PConc,Y,3,1,TA,1.0,TA,Y,2007,147900,2.5,2194.0,306,1,0,0,1
30,56.0,4060,Reg,Lvl,Corner,Gtl,Edwards,Feedr,1Fam,1Story,Gable,0.0,TA,PConc,Y,2,1,TA,0.0,TA,Y,2009,99900,1.0,1728.0,96,1,0,0,0
160,24.0,2308,Reg,Lvl,FR2,Gtl,NPkVill,Norm,TwnhsE,2Story,Gable,0.0,TA,CBlock,Y,4,1,TA,2.0,TA,Y,2008,143000,2.5,2311.0,0,0,1,0,1
50,52.0,6240,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,Gable,0.0,TA,PConc,Y,3,1,TA,2.0,TA,Y,2006,114500,1.0,1992.0,112,1,0,0,1
20,69.0,8789,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,Gable,0.0,TA,CBlock,Y,3,1,TA,1.0,TA,Y,2006,129200,1.0,1853.0,64,1,0,0,1
120,64.0,5587,IR1,HLS,Inside,Mod,Crawfor,Norm,TwnhsE,1Story,Hip,186.0,Ex,PConc,Y,2,1,Gd,2.0,TA,Y,2008,392500,3.5,3252.0,368,1,0,0,1
70,66.0,9042,Reg,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,2Story,Gable,0.0,Ex,Stone,Y,4,1,Gd,1.0,TA,Y,2010,266500,2.0,3492.0,60,1,1,1,1
80,57.0,8923,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,SLvl,Gable,0.0,Gd,PConc,Y,3,1,TA,2.0,TA,Y,2009,177500,2.5,1766.0,256,1,1,0,1
20,75.0,12518,IR1,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,1Story,Gable,182.0,TA,CBlock,Y,3,1,Gd,1.0,TA,Y,2009,139500,1.0,2016.0,144,1,0,0,1
60,85.0,11069,Reg,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,2Story,Gable,0.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2009,170000,2.5,2004.0,136,1,1,0,1
60,80.0,8800,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,2Story,Gable,306.0,TA,CBlock,Y,5,1,TA,2.0,TA,Y,2007,224500,2.5,2999.0,161,1,1,0,1
60,96.0,13262,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,Gable,186.0,Gd,PConc,Y,4,1,Gd,3.0,TA,Y,2009,290000,3.5,3482.0,154,1,1,0,1
50,69.0,7758,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,1Fam,1.5Fin,Gable,600.0,TA,PConc,Y,4,1,TA,1.0,TA,Y,2007,169500,1.5,2858.0,184,1,1,1,1
20,43.0,12118,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,1Fam,1Story,Hip,108.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2009,240000,2.0,3420.0,328,1,0,0,1
20,80.0,9600,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Hip,176.0,TA,CBlock,Y,2,1,TA,1.0,TA,Y,2007,144000,2.0,2228.0,175,1,0,0,1
60,100.0,9500,Reg,Lvl,Corner,Gtl,NAmes,Artery,1Fam,2Story,Gable,272.0,TA,CBlock,Y,4,1,TA,2.0,TA,Y,2007,165000,2.0,2793.0,52,1,1,0,1
120,50.0,7175,Reg,Lvl,Inside,Gtl,SawyerW,Norm,TwnhsE,1Story,Gable,0.0,Gd,PConc,Y,2,1,Gd,2.0,TA,Y,2009,145000,2.0,2664.0,60,1,0,0,1
20,69.0,11200,IR1,Lvl,CulDSac,Gtl,Edwards,Norm,1Fam,1Story,Gable,0.0,TA,CBlock,Y,3,1,TA,2.0,Fa,N,2010,114000,2.0,2548.0,144,1,0,0,0
20,110.0,14226,Reg,Lvl,Corner,Gtl,NridgHt,Norm,1Fam,1Story,Hip,375.0,Gd,PConc,Y,3,1,Gd,3.0,TA,Y,2007,395000,2.0,3908.0,360,1,0,0,1
160,24.0,2760,Reg,Lvl,Inside,Gtl,BrDale,Norm,TwnhsE,2Story,Gable,514.0,TA,CBlock,Y,3,1,TA,2.0,TA,Y,2006,105500,1.5,1617.0,0,0,1,0,1
60,85.0,11050,Reg,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,2Story,Gable,0.0,Gd,PConc,Y,3,1,Gd,3.0,TA,Y,2010,254900,3.5,2965.0,70,1,1,0,1
20,60.0,7200,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,0.0,TA,CBlock,Y,3,1,TA,1.0,TA,Y,2007,102000,1.5,2102.0,171,1,0,0,1
60,79.0,12420,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,Gable,0.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2009,230000,3.5,2784.0,45,1,1,0,1
70,51.0,6120,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,2Story,Gable,0.0,TA,BrkTil,Y,4,1,TA,1.0,Fa,N,2007,137500,1.5,2452.0,174,1,1,0,1
30,55.0,7111,IR1,Bnk,Inside,Gtl,BrkSide,Norm,1Fam,1Story,Gable,0.0,Gd,BrkTil,Y,2,1,TA,1.0,TA,Y,2008,138000,1.0,2151.0,265,1,0,0,1
80,66.0,19255,IR1,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,SLvl,Gable,100.0,Gd,CBlock,Y,2,1,Gd,2.0,TA,Y,2009,156500,1.5,1858.0,0,0,0,0,1
20,70.0,8120,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,0.0,TA,CBlock,Y,3,1,TA,2.0,TA,Y,2009,124500,1.0,1728.0,0,0,0,0,0
60,92.0,11952,Reg,Lvl,Inside,Gtl,NWAmes,PosA,1Fam,2Story,Mansard,0.0,TA,CBlock,Y,3,1,TA,2.0,TA,Y,2007,190000,2.5,2777.0,276,1,1,0,1
20,43.0,3182,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,1Fam,1Story,Gable,16.0,Gd,PConc,Y,2,1,Gd,2.0,TA,Y,2008,159895,2.0,2532.0,116,1,0,0,1
70,51.0,9842,Reg,Lvl,Inside,Gtl,SWISU,Feedr,1Fam,2Story,Gable,0.0,TA,BrkTil,Y,4,1,TA,2.0,TA,Y,2008,189000,3.5,3213.0,484,1,1,0,1
20,69.0,8020,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,Gable,0.0,TA,CBlock,N,3,1,TA,0.0,TA,Y,2006,124000,1.0,1824.0,0,0,0,0,1
20,69.0,11341,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,Hip,180.0,TA,CBlock,Y,3,1,TA,2.0,TA,Y,2010,121500,2.5,2784.0,95,1,0,0,0
90,76.0,12436,Reg,Lvl,Inside,Gtl,NAmes,Norm,Duplex,1Story,Gable,0.0,TA,CBlock,Y,5,2,TA,2.0,TA,Y,2008,146000,2.0,3648.0,0,0,0,0,1
60,75.0,12192,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,Gable,0.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2008,235000,3.5,2751.0,228,1,1,0,1
120,44.0,3842,IR1,HLS,Inside,Mod,Crawfor,Norm,TwnhsE,1Story,Hip,186.0,Gd,PConc,Y,2,1,Gd,2.0,TA,Y,2006,300000,3.5,3240.0,336,1,0,0,1
160,21.0,1936,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Twnhs,2Story,Gable,0.0,TA,CBlock,Y,3,1,TA,0.0,TA,Y,2006,90500,1.5,1638.0,0,0,1,0,0
90,74.0,13101,IR1,Lvl,Inside,Gtl,NAmes,Norm,Duplex,1Story,Gable,108.0,TA,CBlock,Y,6,2,TA,2.0,TA,Y,2008,142600,2.0,3456.0,0,0,0,0,1
20,67.0,9808,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,Gable,110.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2009,227000,3.0,3146.0,72,1,0,0,1
90,69.0,8145,IR1,HLS,Corner,Gtl,Crawfor,Norm,Duplex,2.5Unf,Gable,0.0,TA,BrkTil,Y,5,2,TA,2.0,TA,Y,2009,205000,2.5,3400.0,57,1,1,1,1
20,73.0,17227,IR2,Lvl,CulDSac,Mod,CollgCr,Norm,1Fam,1Story,Gable,158.0,Gd,PConc,Y,1,1,Gd,2.0,TA,Y,2007,246900,2.5,2682.0,324,1,0,0,1
70,60.0,5280,Reg,Lvl,Corner,Gtl,IDOTRR,Feedr,1Fam,2Story,Gable,0.0,TA,Stone,N,2,1,TA,1.0,TA,Y,2008,89000,1.0,1534.0,123,1,1,0,1
50,89.0,11792,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,Gable,0.0,TA,CBlock,N,2,1,Fa,2.0,Fa,P,2010,64000,1.0,1864.0,160,1,1,0,1
120,40.0,3876,IR1,Lvl,Inside,Gtl,Greens,Norm,Twnhs,1Story,Gable,0.0,Gd,CBlock,Y,1,1,Gd,2.0,TA,Y,2006,170000,2.0,2452.0,193,1,0,0,1
60,107.0,13891,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,Hip,424.0,Ex,PConc,Y,4,1,Ex,3.0,TA,Y,2009,582933,3.5,4556.0,414,1,1,0,1
30,50.0,6000,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1Story,Gable,0.0,TA,BrkTil,Y,2,1,Gd,2.0,TA,Y,2006,110500,1.0,2206.0,286,1,0,0,1
20,80.0,8240,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,Hip,198.0,TA,CBlock,Y,2,1,TA,2.0,TA,P,2007,110000,1.0,2358.0,0,0,0,0,1
20,50.0,9405,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,Hip,0.0,TA,CBlock,Y,2,1,TA,0.0,TA,Y,2009,118000,1.5,1396.0,200,1,0,0,0
60,85.0,10625,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,Gable,292.0,Gd,PConc,Y,3,1,Gd,3.0,TA,Y,2008,284000,3.5,3044.0,382,1,1,0,1
60,70.0,9247,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,2Story,Gable,318.0,TA,CBlock,Y,4,1,TA,2.0,TA,Y,2008,171000,1.5,2574.0,204,1,1,0,1
60,96.0,10628,IR1,Lvl,Corner,Gtl,SawyerW,Norm,1Fam,2Story,Gable,0.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2009,193000,2.5,2647.0,237,1,1,0,1
20,69.0,11000,IR2,Lvl,Corner,Gtl,Mitchel,Norm,1Fam,1Story,Gable,0.0,TA,PConc,Y,3,1,TA,2.0,TA,Y,2007,135000,2.5,2268.0,132,1,0,0,1
70,54.0,9399,Reg,Bnk,Inside,Gtl,Crawfor,Norm,1Fam,2.5Unf,Gable,0.0,TA,BrkTil,Y,4,1,Gd,1.0,TA,N,2006,167000,1.5,2454.0,212,1,1,0,1
20,60.0,7200,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,Gable,0.0,TA,CBlock,Y,2,1,TA,1.0,TA,Y,2006,105000,1.0,1440.0,115,1,0,0,1
20,78.0,10264,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,Gable,183.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2006,214000,2.0,3176.0,187,1,0,0,1
60,69.0,13215,IR1,Lvl,Corner,Gtl,NridgHt,Norm,1Fam,2Story,Gable,112.0,Gd,PConc,Y,3,1,Gd,3.0,TA,Y,2006,279000,3.5,3334.0,295,1,1,0,1
80,81.0,10530,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,SLvl,Gable,248.0,TA,CBlock,Y,3,1,Gd,2.0,TA,Y,2006,184500,3.0,2550.0,76,1,1,0,1
50,50.0,6000,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1.5Fin,Gable,0.0,TA,CBlock,Y,2,1,TA,1.0,TA,Y,2007,120000,1.5,1832.0,176,1,1,0,1
60,70.0,7703,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,Gable,0.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2009,171500,2.5,2546.0,259,1,1,0,1
160,35.0,4251,IR1,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,2Story,Gable,0.0,Gd,PConc,Y,2,1,Gd,2.0,TA,Y,2007,164700,2.5,1875.0,54,1,1,0,1
60,88.0,12128,IR1,Bnk,Inside,Gtl,SawyerW,Norm,1Fam,2Story,Gable,232.0,Gd,CBlock,Y,4,1,Ex,2.0,TA,Y,2006,209000,2.5,3427.0,413,1,1,0,1
120,69.0,3072,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,Hip,18.0,Gd,PConc,Y,2,1,Gd,2.0,TA,Y,2006,225000,3.0,2913.0,163,1,0,0,1
50,58.0,8410,Reg,Lvl,FR2,Gtl,Edwards,Feedr,1Fam,1.5Fin,Gambrel,0.0,TA,PConc,Y,5,1,TA,0.0,TA,N,2006,81000,1.0,1842.0,151,1,1,0,1
20,49.0,15218,IR1,Lvl,CulDSac,Gtl,Somerst,RRAn,1Fam,1Story,Gable,0.0,Gd,PConc,Y,2,1,Gd,3.0,TA,Y,2006,336820,3.5,3340.0,440,1,0,0,1
60,69.0,14364,IR1,Low,Inside,Mod,SawyerW,Norm,1Fam,2Story,Gable,128.0,Gd,CBlock,Y,3,1,TA,2.0,TA,Y,2007,277000,3.5,3219.0,269,1,1,0,1
20,70.0,8680,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Hip,0.0,TA,CBlock,Y,3,1,TA,1.0,TA,Y,2007,117600,1.0,1788.0,0,0,0,0,0
50,80.0,9600,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1.5Fin,Gable,0.0,TA,CBlock,Y,3,1,TA,1.0,TA,Y,2009,140000,1.5,2524.0,0,0,1,0,1
20,91.0,11778,Reg,Lvl,Inside,Gtl,CollgCr,PosN,1Fam,1Story,Hip,402.0,Ex,PConc,Y,3,1,Ex,3.0,TA,Y,2008,395039,3.5,3517.0,252,1,0,1,1
60,59.0,15810,IR1,Lvl,Inside,Gtl,Gilbert,RRAn,1Fam,2Story,Gable,0.0,Gd,CBlock,Y,3,1,Gd,2.0,TA,Y,2007,181755,3.0,2264.0,100,1,1,0,1
20,91.0,11024,IR1,Lvl,Corner,Gtl,SawyerW,Norm,1Fam,1Story,Gable,118.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2006,186800,2.0,2800.0,199,1,0,0,1
60,69.0,8970,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,2Story,Gable,0.0,TA,CBlock,Y,4,1,TA,2.0,TA,Y,2009,177500,2.5,2884.0,304,1,1,0,1
30,60.0,10800,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,Gable,0.0,TA,BrkTil,Y,4,1,TA,1.0,Fa,Y,2007,64500,2.0,1624.0,0,0,0,0,0
120,25.0,4835,IR1,Lvl,CulDSac,Gtl,Somerst,Norm,TwnhsE,1Story,Gable,0.0,Gd,PConc,Y,2,1,Gd,2.0,TA,Y,2010,260000,3.0,2976.0,218,1,0,0,1
